,actionTimes,actions,clickTimes,clicks,condition,delays,infoCost,minTime,path,rt,score,time_elapsed,trialID,trialIndex,trial_type,worker_id,assignment_id,pid,feedback
309,"[663, 16791, 19144]","[u'down', u'down', u'right']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 5, 9, 17]","[662, 7436, 4]",10.0,707765,0.0,6.0,graph,A2RFZPWXR7D4I5,3VP0C6EFSGW2B7MX20L6GFJOTHT6MQ,18,True
310,"[1237, 30925, 33550]","[u'up', u'up', u'left']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 3, 7, 12]","[1236, 20927, 261]",21.0,767964,1.0,7.0,graph,A2RFZPWXR7D4I5,3VP0C6EFSGW2B7MX20L6GFJOTHT6MQ,18,True
311,"[6533, 15685, 19269]","[u'left', u'left', u'up']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[6532, 550, 1325]",34.0,844900,5.0,8.0,graph,A2RFZPWXR7D4I5,3VP0C6EFSGW2B7MX20L6GFJOTHT6MQ,18,True
319,"[4227, 14043, 19851]","[u'right', u'right', u'down']",[],[],2.0,"[5, 0, 0]",1.6,45.0,"[1, 2, 6, 11]","[4227, 3856, 5029]",16.0,353936,6.0,1.0,graph,A2TOA704O1ML6A,3F0BG9B9MPNL9OPG4DE9GO6RX1QY74,19,True
320,"[1400, 14190, 19697]","[u'up', u'up', u'left']",[],[],2.0,"[5, 0, 0]",1.6,45.0,"[1, 3, 7, 12]","[1400, 6830, 4715]",-3.0,408939,0.0,2.0,graph,A2TOA704O1ML6A,3F0BG9B9MPNL9OPG4DE9GO6RX1QY74,19,True
321,"[2574, 10907, 21367]","[u'left', u'left', u'down']","[17750, 20034]","[u'14', u'15']",2.0,"[5, 0, 0]",1.6,45.0,"[1, 4, 8, 15]","[2574, 2380, 9686]",22.8,460870,3.0,3.0,graph,A2TOA704O1ML6A,3F0BG9B9MPNL9OPG4DE9GO6RX1QY74,19,True
322,"[6411, 19731, 29371]","[u'down', u'down', u'left']","[2029, 5091, 13831, 16954, 25761, 28111]","[u'3', u'5', u'9', u'2', u'17', u'16']",2.0,"[3, 2, 0]",1.6,45.0,"[1, 5, 9, 16]","[6411, 8890, 6711]",-5.6,514070,2.0,4.0,graph,A2TOA704O1ML6A,3F0BG9B9MPNL9OPG4DE9GO6RX1QY74,19,True
323,"[5492, 11091, 48171]","[u'up', u'up', u'right']","[1478, 14781, 16632]","[u'3', u'13', u'12']",2.0,"[1, 0, 0]",1.6,45.0,"[1, 3, 7, 13]","[5492, 4434, 36303]",16.2,565233,1.0,5.0,graph,A2TOA704O1ML6A,3F0BG9B9MPNL9OPG4DE9GO6RX1QY74,19,True
324,"[5315, 12396, 21307]","[u'left', u'left', u'up']","[15876, 18720]","[u'14', u'15']",2.0,"[5, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[5315, 1124, 8134]",14.8,617908,7.0,6.0,graph,A2TOA704O1ML6A,3F0BG9B9MPNL9OPG4DE9GO6RX1QY74,19,True
325,"[5420, 14933, 24990]","[u'down', u'down', u'left']","[16510, 17940]","[u'17', u'16']",2.0,"[5, 0, 0]",1.6,45.0,"[1, 5, 9, 16]","[5420, 3573, 9303]",12.8,670758,5.0,7.0,graph,A2TOA704O1ML6A,3F0BG9B9MPNL9OPG4DE9GO6RX1QY74,19,True
326,"[10073, 19403, 32340]","[u'left', u'left', u'up']","[1822, 3577, 5163, 5933, 23013, 23683]","[u'2', u'3', u'4', u'5', u'14', u'15']",2.0,"[2, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[10073, 5380, 12129]",6.4,721612,4.0,8.0,graph,A2TOA704O1ML6A,3F0BG9B9MPNL9OPG4DE9GO6RX1QY74,19,True
338,"[8511, 18423, 22400]","[u'up', u'up', u'left']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 12]","[8511, 612, 3027]",15.0,298283,2.0,1.0,graph,A2W59CL4UQ3S4S,3ZV9H2YQQD7ZJ0TTN0TVIA9VHS63W9,20,True
339,"[2517, 15677, 16771]","[u'down', u'down', u'right']","[1150, 12757]","[u'5', u'9']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 17]","[2517, 3471, 1]",10.8,356554,5.0,2.0,graph,A2W59CL4UQ3S4S,3ZV9H2YQQD7ZJ0TTN0TVIA9VHS63W9,20,True
340,"[4243, 15379, 21010]","[u'up', u'up', u'right']","[570, 1306, 2026, 18594, 19418]","[u'4', u'2', u'3', u'13', u'12']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 13]","[4242, 492, 4599]",13.0,420458,1.0,3.0,graph,A2W59CL4UQ3S4S,3ZV9H2YQQD7ZJ0TTN0TVIA9VHS63W9,20,True
341,"[2403, 15196, 16311]","[u'up', u'up', u'right']","[1163, 13963]","[u'3', u'7']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 13]","[2403, 2935, 1]",27.8,485506,6.0,4.0,graph,A2W59CL4UQ3S4S,3ZV9H2YQQD7ZJ0TTN0TVIA9VHS63W9,20,True
342,"[5515, 41084, 45588]","[u'down', u'down', u'right']","[2106, 3282, 3842, 4458, 44212, 44836]","[u'4', u'2', u'3', u'5', u'16', u'17']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 17]","[5514, 24482, 3480]",0.4,542212,0.0,5.0,graph,A2W59CL4UQ3S4S,3ZV9H2YQQD7ZJ0TTN0TVIA9VHS63W9,20,True
343,"[5938, 18337, 19553]","[u'right', u'right', u'up']","[577, 1457, 2153, 2697, 4161, 5065]","[u'5', u'3', u'4', u'2', u'10', u'6']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 10]","[5938, 435, 212]",12.4,631643,7.0,6.0,graph,A2W59CL4UQ3S4S,3ZV9H2YQQD7ZJ0TTN0TVIA9VHS63W9,20,True
344,"[8050, 21562, 25762]","[u'down', u'down', u'left']","[2249, 4586, 6130, 6986, 24322, 24985]","[u'3', u'7', u'5', u'9', u'17', u'16']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 16]","[8049, 2206, 3177]",-3.6,691668,3.0,7.0,graph,A2W59CL4UQ3S4S,3ZV9H2YQQD7ZJ0TTN0TVIA9VHS63W9,20,True
345,"[3820, 29948, 35540]","[u'left', u'left', u'up']","[2331, 33020, 34396]","[u'4', u'14', u'15']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 14]","[3820, 16371, 4586]",11.2,748668,4.0,8.0,graph,A2W59CL4UQ3S4S,3ZV9H2YQQD7ZJ0TTN0TVIA9VHS63W9,20,True
355,"[5804, 16735, 23579]","[u'left', u'left', u'up']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 14]","[5803, 1914, 6038]",16.0,410033,4.0,1.0,graph,A2WH3GIS2KF8LU,3TXD01ZLD4H79SNSSEJDARG4ACQU4L,21,True
356,"[11779, 25781, 26943]","[u'down', u'down', u'left']","[4084, 5830, 6910, 22374, 24398]","[u'3', u'5', u'2', u'16', u'17']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 16]","[11779, 4086, 267]",-4.0,469334,2.0,2.0,graph,A2WH3GIS2KF8LU,3TXD01ZLD4H79SNSSEJDARG4ACQU4L,21,True
357,"[11255, 24646, 26416]","[u'right', u'right', u'down']","[4098, 5674, 6634, 7506, 22931]","[u'7', u'9', u'6', u'8', u'10']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 11]","[11255, 3273, 832]",-2.0,528150,5.0,3.0,graph,A2WH3GIS2KF8LU,3TXD01ZLD4H79SNSSEJDARG4ACQU4L,21,True
358,"[10793, 21499, 23143]","[u'left', u'left', u'up']","[4750, 6158, 7574]","[u'8', u'6', u'14']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 14]","[10793, 872, 832]",35.2,595334,0.0,4.0,graph,A2WH3GIS2KF8LU,3TXD01ZLD4H79SNSSEJDARG4ACQU4L,21,True
359,"[16339, 27838, 29236]","[u'right', u'right', u'down']","[2153, 3905, 5305, 7089, 8137, 9265, 10945, 14529]","[u'8', u'7', u'9', u'14', u'15', u'6', u'11', u'10']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 11]","[16339, 651, 638]",3.2,667505,6.0,5.0,graph,A2WH3GIS2KF8LU,3TXD01ZLD4H79SNSSEJDARG4ACQU4L,21,True
360,"[14678, 25283, 26297]","[u'left', u'left', u'down']","[2519, 5350, 7182, 8807]","[u'8', u'6', u'15', u'4']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 15]","[14678, 503, 229]",19.6,727351,3.0,6.0,graph,A2WH3GIS2KF8LU,3TXD01ZLD4H79SNSSEJDARG4ACQU4L,21,True
361,"[13513, 24846, 25681]","[u'down', u'down', u'left']","[1965, 3309, 4410, 5373, 7725, 10157, 10766, 11581]","[u'3', u'7', u'13', u'12', u'5', u'9', u'17', u'16']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 16]","[13513, 705, 74]",33.2,784210,1.0,7.0,graph,A2WH3GIS2KF8LU,3TXD01ZLD4H79SNSSEJDARG4ACQU4L,21,True
362,"[22932, 34443, 37483]","[u'left', u'left', u'up']","[2342, 4326, 4943, 6046, 7854, 9055, 9710, 13838, 15806, 17678, 19262]","[u'7', u'13', u'3', u'12', u'8', u'14', u'4', u'11', u'10', u'6', u'17']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 14]","[22932, 425, 2268]",0.4,848938,7.0,8.0,graph,A2WH3GIS2KF8LU,3TXD01ZLD4H79SNSSEJDARG4ACQU4L,21,True
372,"[7626, 19854, 24149]","[u'down', u'down', u'right']",[],[],2.0,"[5, 0, 0]",1.6,45.0,"[1, 5, 9, 17]","[7626, 5976, 3353]",0.0,567475,3.0,1.0,graph,A2YBZFSUD5OP7W,3RANCT1ZVFHRUR817TT0I5MAK47UBR,22,True
373,"[6917, 15942, 22098]","[u'left', u'left', u'up']",[],[],2.0,"[5, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[6917, 2764, 5201]",18.0,622471,7.0,2.0,graph,A2YBZFSUD5OP7W,3RANCT1ZVFHRUR817TT0I5MAK47UBR,22,True
374,"[831, 7551, 10423]","[u'right', u'right', u'down']","[25349, 28391, 31846, 34219, 35682]","[u'4', u'3', u'2', u'5', u'9']",2.0,"[5, 0, 0]",1.6,45.0,"[1, 2, 6, 11]","[831, 418, 1916]",-6.0,678508,1.0,3.0,graph,A2YBZFSUD5OP7W,3RANCT1ZVFHRUR817TT0I5MAK47UBR,22,True
375,"[11633, 86472, 88015]","[u'right', u'right', u'down']","[728, 2814, 3852, 4642, 6742, 7328, 7993, 9033]","[u'3', u'7', u'12', u'13', u'2', u'6', u'11', u'10']",2.0,"[68, 0, 0]",1.6,45.0,"[1, 2, 6, 11]","[11633, 1225, 655]",-6.8,805940,5.0,4.0,graph,A2YBZFSUD5OP7W,3RANCT1ZVFHRUR817TT0I5MAK47UBR,22,True
376,"[8353, 21185, 24873]","[u'left', u'left', u'up']","[834, 2006, 2608, 3171, 4670, 5552, 6740, 23004, 23553]","[u'4', u'2', u'5', u'3', u'9', u'6', u'8', u'14', u'15']",2.0,"[8, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[8353, 639, 2694]",-4.4,868654,2.0,5.0,graph,A2YBZFSUD5OP7W,3RANCT1ZVFHRUR817TT0I5MAK47UBR,22,True
377,"[13072, 18119, 19791]","[u'left', u'left', u'up']","[925, 2228, 3151, 4026, 4704, 5650, 6674, 9737]","[u'4', u'8', u'2', u'5', u'9', u'16', u'17', u'14']",2.0,"[None, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[13071, 700, 728]",27.2,925081,0.0,6.0,graph,A2YBZFSUD5OP7W,3RANCT1ZVFHRUR817TT0I5MAK47UBR,22,True
378,"[16021, 90082, 94386]","[u'up', u'up', u'left']","[680, 1608, 2218, 3328, 6281, 6883, 7751, 9265, 11055, 93476]","[u'4', u'8', u'15', u'14', u'2', u'5', u'3', u'7', u'13', u'12']",2.0,"[47, 0, 0]",1.6,45.0,"[1, 3, 7, 12]","[16021, 22983, 3354]",21.0,1025070,6.0,7.0,graph,A2YBZFSUD5OP7W,3RANCT1ZVFHRUR817TT0I5MAK47UBR,22,True
379,"[11130, 48969, 49955]","[u'down', u'down', u'right']","[915, 2179, 3578, 4428, 6764, 7764, 8632]","[u'4', u'8', u'15', u'14', u'5', u'17', u'9']",2.0,"[30, 0, 0]",1.6,45.0,"[1, 5, 9, 17]","[11130, 4322, 34]",30.8,1105135,4.0,8.0,graph,A2YBZFSUD5OP7W,3RANCT1ZVFHRUR817TT0I5MAK47UBR,22,True
389,"[8137, 29381, 31612]","[u'up', u'up', u'left']","[3860, 5228, 6600]","[u'3', u'7', u'12']",1.0,"[16, 0, 0]",1.6,45.0,"[1, 3, 7, 12]","[8135, 1582, 1042]",18.2,560857,4.0,1.0,graph,A2YE2I9DYV9OKW,3IO1LGZLK9XNQIKT8ZBNBXIT9C5683,23,True
390,"[5663, 12630, 16328]","[u'right', u'right', u'up']","[1410, 2695, 3427, 4143, 14152, 15659]","[u'2', u'3', u'4', u'5', u'10', u'11']",1.0,"[2, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[5662, 861, 2513]",12.4,614152,7.0,2.0,graph,A2YE2I9DYV9OKW,3IO1LGZLK9XNQIKT8ZBNBXIT9C5683,23,True
391,"[2467, 4898, 10914]","[u'up', u'up', u'left']","[1304, 6546, 7465]","[u'3', u'13', u'12']",1.0,"[1, 0, 0]",1.6,45.0,"[1, 3, 7, 12]","[2466, 110, 4831]",16.2,663786,1.0,3.0,graph,A2YE2I9DYV9OKW,3IO1LGZLK9XNQIKT8ZBNBXIT9C5683,23,True
392,"[9917, 32860, 36973]","[u'down', u'down', u'left']","[1918, 3164, 4245, 5142, 6710, 8529, 25650, 26925]","[u'5', u'4', u'3', u'2', u'7', u'9', u'17', u'16']",1.0,"[9, 2, 0]",1.6,45.0,"[1, 5, 9, 16]","[9916, 8599, 705]",-6.8,727225,3.0,4.0,graph,A2YE2I9DYV9OKW,3IO1LGZLK9XNQIKT8ZBNBXIT9C5683,23,True
393,"[7421, 16757, 20821]","[u'left', u'left', u'down']","[2056, 4473, 13540, 14676]","[u'2', u'4', u'14', u'15']",1.0,"[2, 2, 0]",1.6,45.0,"[1, 4, 8, 15]","[7420, 4424, 656]",21.6,782863,6.0,5.0,graph,A2YE2I9DYV9OKW,3IO1LGZLK9XNQIKT8ZBNBXIT9C5683,23,True
394,"[10361, 15763, 20281]","[u'down', u'down', u'right']","[1260, 2550, 4005, 4930, 5898, 7483, 17480, 18641]","[u'2', u'3', u'4', u'5', u'9', u'7', u'17', u'16']",1.0,"[1, 0, 0]",1.6,45.0,"[1, 5, 9, 17]","[10360, 1, 3312]",-2.8,835805,0.0,6.0,graph,A2YE2I9DYV9OKW,3IO1LGZLK9XNQIKT8ZBNBXIT9C5683,23,True
395,"[16422, 65647, 67910]","[u'right', u'right', u'up']","[2134, 3396, 4663, 5577, 6758, 8491, 9625, 10927, 11825, 13297, 14943]","[u'3', u'4', u'2', u'5', u'9', u'6', u'8', u'14', u'15', u'11', u'10']",1.0,"[40, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[16420, 1445, 1139]",16.4,931215,2.0,7.0,graph,A2YE2I9DYV9OKW,3IO1LGZLK9XNQIKT8ZBNBXIT9C5683,23,True
396,"[20731, 69571, 71323]","[u'left', u'left', u'up']","[2143, 3623, 4883, 8789, 9942, 12219, 13461, 15526, 16733, 17505]","[u'2', u'3', u'4', u'7', u'8', u'14', u'15', u'6', u'10', u'11']",1.0,"[41, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[20730, 586, 655]",18.0,1027277,5.0,8.0,graph,A2YE2I9DYV9OKW,3IO1LGZLK9XNQIKT8ZBNBXIT9C5683,23,True
410,"[4802, 15509, 21396]","[u'right', u'right', u'up']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 10]","[4801, 397, 4350]",6.0,443155,5.0,1.0,graph,A34D413HR7ZIFM,3PDJHANYK5GGJTLMB35TOABSCVU6HH,24,True
411,"[1492, 34006, 37360]","[u'down', u'down', u'right']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 17]","[1491, 22223, 1688]",42.0,512444,4.0,2.0,graph,A34D413HR7ZIFM,3PDJHANYK5GGJTLMB35TOABSCVU6HH,24,True
412,"[2676, 13730, 15422]","[u'up', u'up', u'right']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 13]","[2676, 810, 135]",21.0,572680,1.0,3.0,graph,A34D413HR7ZIFM,3PDJHANYK5GGJTLMB35TOABSCVU6HH,24,True
