,actionTimes,actions,clickTimes,clicks,condition,delays,infoCost,minTime,path,rt,score,time_elapsed,trialID,trialIndex,trial_type,worker_id,assignment_id,pid
2145,"[21705, 31326, 33474]","[u'down', u'down', u'right']","[5217, 6134, 7604, 8733, 9974, 10720, 11650, 13055, 14995, 16538]","[u'4', u'3', u'2', u'5', u'16', u'9', u'17', u'11', u'6', u'10']",1.0,"[7, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[21704, 625, 15]",41.0,1793004,4.0,7.0,graph,A3HVFSD8K94SOR,3TS1AR6UQQEF9X8LZNMLR3ZBQMW7F3,115
2146,"[21895, 23964, 27118]","[u'down', u'down', u'left']","[4055, 5267, 6236, 7473, 10171, 11019, 11961, 14024, 15019, 16599]","[u'3', u'4', u'5', u'2', u'13', u'7', u'12', u'17', u'9', u'16']",1.0,"[-2, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[21895, 15, 668]",45.0,1850704,1.0,8.0,graph,A3HVFSD8K94SOR,3TS1AR6UQQEF9X8LZNMLR3ZBQMW7F3,115
2156,"[43617, 50658, 55340]","[u'right', u'right', u'up']","[6625, 8633, 9764, 13473, 15239, 15951, 16780, 18809, 19769, 21581, 22690, 23377, 27882]","[u'12', u'13', u'7', u'2', u'5', u'4', u'3', u'17', u'16', u'10', u'11', u'6', u'8']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[43615, 1838, 3314]",32.7,620318,3.0,1.0,graph,A3I3JQX0P2F0K3,31Z0PCVWUKFPS2QMU7RA87ECHV47TB,116
2157,"[32749, 37813, 42812]","[u'down', u'down', u'left']","[1400, 2417, 3406, 4070, 5890, 7145, 8134, 8832, 10024, 12858, 17189, 18781, 19590, 25513, 27307, 28007]","[u'2', u'4', u'5', u'3', u'7', u'8', u'13', u'12', u'14', u'15', u'9', u'17', u'16', u'6', u'10', u'11']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[32748, 865, 3205]",44.4,678547,1.0,2.0,graph,A3I3JQX0P2F0K3,31Z0PCVWUKFPS2QMU7RA87ECHV47TB,116
2158,"[24180, 31929, 35676]","[u'up', u'up', u'left']","[2088, 3206, 3831, 4949, 5612, 6861, 6879, 7309, 8066, 8976, 11017, 11587, 12975, 13140, 15083, 15598]","[u'3', u'2', u'5', u'4', u'8', u'7', u'13', u'12', u'14', u'15', u'9', u'6', u'10', u'11', u'16', u'17']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[24180, 3003, 1926]",35.4,730105,6.0,3.0,graph,A3I3JQX0P2F0K3,31Z0PCVWUKFPS2QMU7RA87ECHV47TB,116
2159,"[23557, 29699, 32058]","[u'left', u'left', u'up']","[2377, 3048, 3461, 3951, 5204, 6153, 6782, 7392, 8259, 8942, 9598, 10172, 11156, 11495, 12397, 13063]","[u'3', u'4', u'5', u'2', u'7', u'8', u'9', u'6', u'13', u'12', u'14', u'15', u'16', u'17', u'11', u'10']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[23555, 2366, 1048]",32.4,783271,5.0,4.0,graph,A3I3JQX0P2F0K3,31Z0PCVWUKFPS2QMU7RA87ECHV47TB,116
2160,"[20010, 25198, 34260]","[u'right', u'right', u'up']","[853, 1428, 1973, 2623, 3502, 4412, 4933, 6145, 6519, 7053, 7937, 8261, 8852, 9782, 10596, 10612]","[u'3', u'2', u'5', u'4', u'7', u'13', u'12', u'6', u'10', u'11', u'9', u'17', u'16', u'8', u'14', u'15']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[20008, 1149, 7516]",20.4,837224,7.0,5.0,graph,A3I3JQX0P2F0K3,31Z0PCVWUKFPS2QMU7RA87ECHV47TB,116
2161,"[25444, 30769, 34357]","[u'down', u'down', u'right']","[813, 1450, 2404, 2533, 4346, 5319, 6098, 10559, 12047, 12795, 13431, 14518, 15190, 16208, 16872, 17257]","[u'2', u'3', u'5', u'4', u'8', u'9', u'7', u'6', u'13', u'12', u'14', u'15', u'16', u'17', u'11', u'10']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[25444, 459, 2267]",40.4,894206,4.0,6.0,graph,A3I3JQX0P2F0K3,31Z0PCVWUKFPS2QMU7RA87ECHV47TB,116
2162,"[26908, 31330, 37684]","[u'right', u'right', u'up']","[6869, 7570, 9051, 9382, 11203, 11943, 13001, 13601, 14839, 14855, 15031, 15762, 16892, 16918, 17215, 17551]","[u'3', u'4', u'5', u'2', u'6', u'8', u'14', u'15', u'16', u'9', u'17', u'11', u'10', u'13', u'7', u'12']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[26907, 374, 5023]",32.4,945330,2.0,7.0,graph,A3I3JQX0P2F0K3,31Z0PCVWUKFPS2QMU7RA87ECHV47TB,116
2163,"[22886, 28562, 30788]","[u'left', u'left', u'down']","[2360, 2733, 3350, 4080, 4763, 6020, 6036, 6262, 6954, 7387, 8129, 8459, 8866, 9394, 10219, 10228]","[u'3', u'4', u'5', u'2', u'9', u'7', u'13', u'12', u'14', u'8', u'15', u'16', u'17', u'11', u'6', u'10']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[22886, 1314, 838]",38.4,998431,0.0,8.0,graph,A3I3JQX0P2F0K3,31Z0PCVWUKFPS2QMU7RA87ECHV47TB,116
2181,"[2736, 8343, 10671]","[u'right', u'right', u'up']",[],[],0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[2736, 1407, 1309]",34.0,504098,2.0,1.0,graph,A3I6BRC06LZA5Z,3W2LOLRXLBF072KE9CBOCXIG0AJKRQ,117
2182,"[1374, 6270, 8014]","[u'down', u'down', u'left']",[],[],0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[1374, 576, 628]",-2.0,558720,7.0,2.0,graph,A3I6BRC06LZA5Z,3W2LOLRXLBF072KE9CBOCXIG0AJKRQ,117
2183,"[4383, 14671, 21271]","[u'left', u'left', u'down']","[923, 9842, 11054, 12793]","[u'4', u'8', u'14', u'15']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[4383, 5964, 5449]",27.6,621778,6.0,3.0,graph,A3I6BRC06LZA5Z,3W2LOLRXLBF072KE9CBOCXIG0AJKRQ,117
