,actionTimes,actions,clickTimes,clicks,condition,delays,infoCost,minTime,path,rt,score,time_elapsed,trialID,trialIndex,trial_type,worker_id,assignment_id,pid
586,"[13355, 20508, 21367]","[u'right', u'right', u'up']","[2226, 2746, 3259, 4242, 5297, 6089, 6538, 6923, 7393, 8266, 8598, 10250, 10681]","[u'4', u'8', u'14', u'15', u'5', u'3', u'7', u'12', u'13', u'11', u'10', u'2', u'6']",2.0,"[6, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[13355, 446, 2]",20.7,1077730,7.0,7.0,graph,A26TY8FHMJ183C,3L6L49WXW0XQODXDRDB52FOOAQS54Y,28
587,"[9920, 26128, 27022]","[u'right', u'right', u'up']","[4253, 4822, 5375, 5934, 6973, 7637, 8149, 8547]","[u'4', u'8', u'14', u'15', u'2', u'10', u'11', u'6']",2.0,"[14, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[9920, 1395, 1]",33.2,1188833,2.0,8.0,graph,A26TY8FHMJ183C,3L6L49WXW0XQODXDRDB52FOOAQS54Y,28
593,"[19276, 28432, 31018]","[u'right', u'right', u'up']","[1734, 6540, 9169, 10344, 11213, 11549, 12316, 13009, 14980, 15636]","[u'2', u'6', u'5', u'9', u'4', u'8', u'3', u'7', u'10', u'11']",1.0,"[7, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[19275, 950, 1314]",33.0,270528,3.0,1.0,graph,A27MJOV91GA8R3,3U84XHCDICDOVRH2Y1ILRJVJBP04Z4,29
594,"[16026, 17114, 18017]","[u'down', u'down', u'left']","[1271, 2092, 2477, 3370, 4082, 4265, 4525, 4905, 5205, 6832, 7164, 7513, 8385, 8825, 9333, 9844]","[u'12', u'7', u'13', u'3', u'10', u'6', u'14', u'2', u'8', u'4', u'15', u'5', u'9', u'17', u'16', u'11']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[16026, 554, 2]",44.4,318440,1.0,2.0,graph,A27MJOV91GA8R3,3U84XHCDICDOVRH2Y1ILRJVJBP04Z4,29
595,"[13125, 14253, 15220]","[u'left', u'left', u'up']","[1036, 1359, 1771, 2311, 2751, 3300, 3792, 4212, 4660, 5099, 5891, 6780, 7332, 7812, 8399, 8880]","[u'12', u'3', u'13', u'7', u'8', u'14', u'4', u'15', u'2', u'5', u'6', u'9', u'17', u'16', u'11', u'10']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[13124, 593, 57]",38.4,365987,0.0,3.0,graph,A27MJOV91GA8R3,3U84XHCDICDOVRH2Y1ILRJVJBP04Z4,29
596,"[23024, 24424, 25312]","[u'up', u'up', u'left']","[907, 1525, 2195, 2853, 3597, 4725, 5975, 7437, 8417, 9134, 9854, 12421, 13239, 13945, 14762, 15631]","[u'4', u'3', u'2', u'5', u'6', u'9', u'8', u'7', u'13', u'12', u'14', u'15', u'16', u'17', u'11', u'10']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[23024, 861, 0]",35.4,413065,6.0,4.0,graph,A27MJOV91GA8R3,3U84XHCDICDOVRH2Y1ILRJVJBP04Z4,29
597,"[13209, 14113, 15157]","[u'left', u'left', u'up']","[2182, 2532, 2972, 3492, 4120, 4841, 5560, 7012, 7672, 8620, 8960, 9712, 10319, 10960]","[u'3', u'4', u'5', u'2', u'6', u'8', u'7', u'10', u'11', u'14', u'15', u'9', u'17', u'16']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[13209, 105, 1]",32.6,460835,5.0,5.0,graph,A27MJOV91GA8R3,3U84XHCDICDOVRH2Y1ILRJVJBP04Z4,29
598,"[11554, 12516, 13581]","[u'down', u'down', u'right']","[831, 1452, 1997, 2606, 3348, 3958, 4686, 5256, 6136, 6868, 8136]","[u'3', u'4', u'2', u'5', u'8', u'15', u'9', u'17', u'16', u'14', u'7']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[11554, 1, 1]",40.9,507934,4.0,6.0,graph,A27MJOV91GA8R3,3U84XHCDICDOVRH2Y1ILRJVJBP04Z4,29
599,"[18616, 19375, 20289]","[u'right', u'right', u'up']","[684, 1327, 2230, 2746, 3507, 4215, 5032, 6062, 6595, 7686, 8367, 9755, 10610, 11442, 11876, 12482]","[u'3', u'4', u'2', u'5', u'6', u'8', u'7', u'13', u'12', u'14', u'15', u'10', u'11', u'9', u'17', u'16']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[18616, 247, 2]",20.4,566739,7.0,7.0,graph,A27MJOV91GA8R3,3U84XHCDICDOVRH2Y1ILRJVJBP04Z4,29
600,"[10323, 11306, 12192]","[u'right', u'right', u'up']","[888, 1321, 1920, 2375, 3070, 3602, 4073, 4890, 5449, 5824, 6552, 6961, 7283, 7990, 8485, 9279]","[u'4', u'5', u'2', u'3', u'9', u'17', u'16', u'15', u'8', u'14', u'12', u'7', u'13', u'10', u'6', u'11']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[10323, 446, 1]",32.4,615450,2.0,8.0,graph,A27MJOV91GA8R3,3U84XHCDICDOVRH2Y1ILRJVJBP04Z4,29
618,"[9347, 14806, 15971]","[u'right', u'right', u'up']","[3995, 5550, 6761]","[u'10', u'2', u'6']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[9346, 1076, 5]",21.7,389865,7.0,1.0,graph,A2A0M30DSA7ZN,37TD41K0AH9UPJ83WOUVEOA4GNHCSK,30
619,"[15340, 20019, 21178]","[u'left', u'left', u'up']","[2756, 4451, 8465, 10297, 13907, 42268]","[u'13', u'12', u'14', u'15', u'4', u'3']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[15339, 443, 5]",39.4,441958,0.0,2.0,graph,A2A0M30DSA7ZN,37TD41K0AH9UPJ83WOUVEOA4GNHCSK,30
620,"[10951, 16368, 17551]","[u'right', u'right', u'up']","[1503, 2353, 3916, 4756, 7862, 9349]","[u'6', u'10', u'9', u'17', u'8', u'13']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[10951, 942, 7]",7.4,492937,1.0,3.0,graph,A2A0M30DSA7ZN,37TD41K0AH9UPJ83WOUVEOA4GNHCSK,30
621,"[26371, 31136, 32137]","[u'right', u'right', u'up']","[8943, 9574, 10170, 11065, 12426, 13252, 14617, 15395, 16293, 16678, 17414, 18418, 19110, 19694, 20194, 21187]","[u'12', u'7', u'13', u'3', u'4', u'8', u'14', u'15', u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[26371, 1063, 3]",32.4,545253,2.0,4.0,graph,A2A0M30DSA7ZN,37TD41K0AH9UPJ83WOUVEOA4GNHCSK,30
622,"[11720, 16378, 17543]","[u'left', u'left', u'up']","[754, 1268, 1858, 2704, 3282, 4151, 5103, 5806, 6559, 7376, 8201, 10143]","[u'13', u'7', u'12', u'14', u'8', u'15', u'16', u'9', u'17', u'11', u'10', u'4']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[11719, 627, 6]",32.8,595615,5.0,5.0,graph,A2A0M30DSA7ZN,37TD41K0AH9UPJ83WOUVEOA4GNHCSK,30
623,"[17977, 22186, 23535]","[u'down', u'down', u'right']","[5996, 6574, 7146, 7963, 8601, 9214, 9893, 11700, 12455, 13167, 13519, 13886, 14714, 15105, 15686]","[u'12', u'7', u'3', u'13', u'10', u'6', u'11', u'2', u'5', u'17', u'9', u'16', u'8', u'15', u'14']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[17976, 365, 315]",40.5,646186,4.0,6.0,graph,A2A0M30DSA7ZN,37TD41K0AH9UPJ83WOUVEOA4GNHCSK,30
624,"[14962, 19215, 20306]","[u'up', u'up', u'left']","[1198, 2414, 3314, 3976, 5016, 5767, 6589, 7476, 8019, 8758, 9180, 9920, 12625, 13516, 13966]","[u'7', u'13', u'12', u'3', u'10', u'11', u'2', u'5', u'4', u'8', u'15', u'14', u'9', u'17', u'16']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[14962, 421, 5]",35.5,697846,6.0,7.0,graph,A2A0M30DSA7ZN,37TD41K0AH9UPJ83WOUVEOA4GNHCSK,30
625,"[14126, 18145, 19216]","[u'right', u'right', u'up']","[1666, 2100, 3097, 3626, 4582, 5467, 7040, 7678, 8698, 9407, 10536, 11343, 11889, 12592]","[u'6', u'10', u'2', u'11', u'7', u'13', u'8', u'15', u'14', u'4', u'9', u'17', u'5', u'16']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[14126, 121, 7]",32.6,752656,3.0,8.0,graph,A2A0M30DSA7ZN,37TD41K0AH9UPJ83WOUVEOA4GNHCSK,30
635,"[45830, 86067, 90609]","[u'down', u'down', u'left']","[4610, 12171, 16764, 18631, 21064, 23314, 26177, 27674, 30392, 32261, 33613, 36505]","[u'3', u'7', u'12', u'13', u'2', u'6', u'11', u'10', u'5', u'9', u'16', u'17']",2.0,"[38, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[45828, 937, 2519]",14.8,648812,5.0,1.0,graph,A2C2WXXKJOLCZ2,3JJVG1YBEBXA9CIM6SLSATUUKI95B4,31
636,"[35402, 37303, 39878]","[u'right', u'right', u'up']","[1519, 4207, 5189, 7039, 8084, 8774, 9688, 10545, 11667, 12414, 13164, 14128, 15172, 15871, 16639, 17617]","[u'4', u'8', u'14', u'15', u'3', u'7', u'12', u'13', u'2', u'6', u'10', u'11', u'5', u'9', u'16', u'17']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[35401, 1369, 721]",20.4,743361,7.0,2.0,graph,A2C2WXXKJOLCZ2,3JJVG1YBEBXA9CIM6SLSATUUKI95B4,31
637,"[11184, 28913, 31931]","[u'right', u'right', u'up']","[1448, 2224, 3285, 5768, 6877, 7978]","[u'3', u'7', u'12', u'2', u'6', u'10']",2.0,"[12, 0, 2]",0.1,45.0,"[1, 2, 6, 10]","[11182, 1416, 4]",33.4,814621,3.0,3.0,graph,A2C2WXXKJOLCZ2,3JJVG1YBEBXA9CIM6SLSATUUKI95B4,31
638,"[24994, 27811, 30013]","[u'left', u'left', u'down']","[1555, 2616, 3851, 5120, 7012, 8082, 9425, 10344, 11635, 12902, 14292, 15559, 18463, 19425, 20488]","[u'7', u'3', u'2', u'6', u'5', u'9', u'4', u'8', u'16', u'17', u'15', u'14', u'12', u'13', u'10']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[24994, 996, 4]",38.5,869282,0.0,4.0,graph,A2C2WXXKJOLCZ2,3JJVG1YBEBXA9CIM6SLSATUUKI95B4,31
639,"[25860, 27687, 29443]","[u'down', u'down', u'right']","[2544, 3594, 4675, 5990, 7502, 8571, 9721, 10978, 12234, 13150, 14103, 15409, 16705, 17620, 18594, 20901]","[u'4', u'8', u'14', u'15', u'7', u'3', u'12', u'13', u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[25859, 1288, 24]",40.4,921472,4.0,5.0,graph,A2C2WXXKJOLCZ2,3JJVG1YBEBXA9CIM6SLSATUUKI95B4,31
640,"[18838, 21028, 23363]","[u'down', u'down', u'left']","[2437, 3413, 4405, 5475, 7044, 8069, 9384, 10980, 11894, 13221, 15120, 16347]","[u'3', u'7', u'12', u'13', u'2', u'6', u'5', u'9', u'16', u'17', u'4', u'8']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[18838, 61, 5]",44.8,974288,1.0,6.0,graph,A2C2WXXKJOLCZ2,3JJVG1YBEBXA9CIM6SLSATUUKI95B4,31
641,"[34510, 38347, 40885]","[u'up', u'up', u'left']","[1856, 3239, 4153, 5205, 10205, 12618, 13623, 15093, 21678, 23006, 24581, 26258, 28243, 30252]","[u'3', u'7', u'12', u'13', u'4', u'8', u'14', u'15', u'5', u'2', u'9', u'6', u'10', u'11']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[34509, 2453, 4]",35.6,1025434,6.0,7.0,graph,A2C2WXXKJOLCZ2,3JJVG1YBEBXA9CIM6SLSATUUKI95B4,31
642,"[32496, 36222, 40810]","[u'right', u'right', u'up']","[2577, 4174, 5224, 6366, 8061, 9076, 10546, 11965, 13114, 16612, 17618, 18711, 20723, 21902, 23041]","[u'3', u'2', u'5', u'4', u'9', u'16', u'8', u'14', u'15', u'11', u'6', u'10', u'7', u'13', u'12']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[32495, 1976, 2494]",32.5,1076538,2.0,8.0,graph,A2C2WXXKJOLCZ2,3JJVG1YBEBXA9CIM6SLSATUUKI95B4,31
658,"[23622, 29095, 33205]","[u'left', u'left', u'up']","[5294, 7852, 9159, 10296, 12671, 15752, 17078, 18222, 31745]","[u'3', u'7', u'12', u'13', u'2', u'4', u'8', u'14', u'15']",1.0,"[2, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[23621, 2358, 3139]",39.1,611947,0.0,1.0,graph,A2C70CEYBGWK97,3I33IC7ZWF2DR5U7IVJYHB7CIQX2A5,32
659,"[22110, 23283, 24309]","[u'down', u'down', u'left']","[1481, 2687, 3774, 4765, 7187, 8206, 9404, 14845, 15925, 16946, 18501, 19524]","[u'3', u'7', u'12', u'13', u'5', u'9', u'16', u'17', u'2', u'4', u'8', u'14']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[22109, 125, 1]",44.8,663400,1.0,2.0,graph,A2C70CEYBGWK97,3I33IC7ZWF2DR5U7IVJYHB7CIQX2A5,32
660,"[26992, 28343, 29856]","[u'right', u'right', u'up']","[2236, 3133, 4039, 4801, 6095, 7268, 8220, 10353, 11121, 12185, 13881, 14502, 15119, 16402, 17532, 18462]","[u'3', u'2', u'5', u'4', u'6', u'10', u'11', u'8', u'14', u'15', u'16', u'9', u'17', u'7', u'13', u'12']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[26992, 858, 653]",20.4,712995,7.0,3.0,graph,A2C70CEYBGWK97,3I33IC7ZWF2DR5U7IVJYHB7CIQX2A5,32
661,"[20240, 21118, 21973]","[u'left', u'left', u'up']","[1956, 3800, 4665, 5756, 6835, 7602, 8295, 9074, 10315, 11164, 11972, 12757, 13652, 16751, 17988, 18949]","[u'3', u'7', u'12', u'13', u'5', u'9', u'16', u'17', u'2', u'4', u'8', u'14', u'15', u'6', u'10', u'11']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[20239, 369, 1]",32.4,773131,5.0,4.0,graph,A2C70CEYBGWK97,3I33IC7ZWF2DR5U7IVJYHB7CIQX2A5,32
662,"[15058, 16234, 17201]","[u'up', u'up', u'left']","[1602, 2761, 3588, 5460, 6738, 7640, 8555, 9728, 10963, 12022]","[u'3', u'7', u'12', u'13', u'5', u'4', u'2', u'8', u'14', u'15']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[15058, 239, 1]",36.0,823258,6.0,5.0,graph,A2C70CEYBGWK97,3I33IC7ZWF2DR5U7IVJYHB7CIQX2A5,32
663,"[14580, 15476, 16490]","[u'down', u'down', u'right']","[3071, 3967, 4848, 5852, 6964, 8208, 9241, 11276, 12102, 13007]","[u'3', u'4', u'5', u'2', u'8', u'14', u'15', u'9', u'16', u'17']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[14580, 1, 1]",41.0,965996,4.0,6.0,graph,A2C70CEYBGWK97,3I33IC7ZWF2DR5U7IVJYHB7CIQX2A5,32
664,"[14280, 15231, 16270]","[u'right', u'right', u'up']","[1200, 2006, 2804, 3585, 5472, 6999, 8419, 9420, 10549, 11412, 13198]","[u'3', u'4', u'5', u'2', u'9', u'8', u'14', u'15', u'6', u'10', u'11']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[14279, 50, 46]",32.9,1017227,2.0,7.0,graph,A2C70CEYBGWK97,3I33IC7ZWF2DR5U7IVJYHB7CIQX2A5,32
665,"[14946, 15861, 16866]","[u'right', u'right', u'up']","[3216, 3987, 4601, 5807, 7151, 8613, 9787, 10770, 11901, 12913, 14129]","[u'4', u'3', u'2', u'5', u'7', u'9', u'16', u'17', u'6', u'10', u'11']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[14946, 3, 1]",32.9,1071802,3.0,8.0,graph,A2C70CEYBGWK97,3I33IC7ZWF2DR5U7IVJYHB7CIQX2A5,32
673,"[22237, 28319, 47687]","[u'up', u'up', u'left']","[2635, 3542, 4257, 5144, 5640, 6913, 8015, 12285, 12769, 15037, 17354]","[u'9', u'5', u'17', u'11', u'6', u'2', u'10', u'3', u'7', u'13', u'12']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[22236, 2082, 18379]",35.9,507634,6.0,1.0,graph,A2C7WH5KWEHKCS,3OWEPKL089CRXPL2XB5YZ88KSDI7NA,33
674,"[15751, 21909, 22875]","[u'right', u'right', u'up']","[2931, 3622, 5234, 6059, 6994, 8061, 8728, 9759, 10414, 12560, 20445]","[u'4', u'8', u'2', u'6', u'10', u'3', u'7', u'13', u'12', u'5', u'11']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[15751, 2005, 2]",20.9,569795,7.0,2.0,graph,A2C7WH5KWEHKCS,3OWEPKL089CRXPL2XB5YZ88KSDI7NA,33
675,"[12770, 17474, 18594]","[u'down', u'down', u'left']","[2324, 3160, 4144, 4933, 5877, 7089, 8400, 9068, 9674, 10329]","[u'2', u'3', u'7', u'12', u'13', u'4', u'5', u'9', u'17', u'16']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[12770, 490, 127]",45.0,622419,1.0,3.0,graph,A2C7WH5KWEHKCS,3OWEPKL089CRXPL2XB5YZ88KSDI7NA,33
676,"[19882, 23946, 24906]","[u'left', u'left', u'up']","[2915, 3559, 4747, 5680, 6565, 7088, 7742, 8762, 12800, 13188, 13748, 14355, 15105, 16077, 16440, 17022]","[u'9', u'5', u'17', u'16', u'8', u'4', u'14', u'15', u'3', u'7', u'13', u'12', u'10', u'6', u'2', u'11']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[19882, 375, 36]",38.4,677523,0.0,4.0,graph,A2C7WH5KWEHKCS,3OWEPKL089CRXPL2XB5YZ88KSDI7NA,33
677,"[15489, 19985, 20980]","[u'right', u'right', u'up']","[4031, 5025, 5644, 6614, 7682, 8312, 8884, 10485, 10982, 11760, 12740, 13276]","[u'4', u'2', u'3', u'5', u'9', u'17', u'16', u'6', u'10', u'11', u'7', u'13']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[15489, 333, 15]",32.8,734451,3.0,5.0,graph,A2C7WH5KWEHKCS,3OWEPKL089CRXPL2XB5YZ88KSDI7NA,33
678,"[12538, 17064, 18167]","[u'down', u'down', u'right']","[1550, 2162, 2696, 3214, 4234, 4831, 5332, 6281, 6731, 7397, 10280]","[u'3', u'2', u'4', u'5', u'8', u'14', u'15', u'9', u'17', u'16', u'7']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[12538, 482, 11]",40.9,784979,4.0,6.0,graph,A2C7WH5KWEHKCS,3OWEPKL089CRXPL2XB5YZ88KSDI7NA,33
679,"[13478, 19559, 20569]","[u'right', u'right', u'up']","[1005, 1943, 2915, 3698, 4995, 6210, 7179, 8185, 9630, 10297, 10988]","[u'2', u'3', u'5', u'4', u'8', u'14', u'15', u'9', u'6', u'10', u'11']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[13478, 2079, 8]",32.9,852227,2.0,7.0,graph,A2C7WH5KWEHKCS,3OWEPKL089CRXPL2XB5YZ88KSDI7NA,33
680,"[12073, 16935, 18018]","[u'left', u'left', u'up']","[1005, 1584, 2369, 3136, 4030, 5806, 6529, 7369, 8505, 9209, 10423]","[u'2', u'4', u'3', u'5', u'7', u'6', u'9', u'8', u'10', u'11', u'14']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[12073, 368, 8]",32.9,910770,5.0,8.0,graph,A2C7WH5KWEHKCS,3OWEPKL089CRXPL2XB5YZ88KSDI7NA,33
706,"[18499, 31875, 36683]","[u'down', u'down', u'right']","[6565, 8579, 12052, 13595, 15356, 16557, 33899, 34716]","[u'2', u'3', u'4', u'5', u'9', u'7', u'16', u'17']",1.0,"[11, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[18498, 857, 3706]",9.2,1252897,0.0,1.0,graph,A2CF2BD4Q0ZDJN,3DR23U6WE5EA1H5WHF5GEH6T3I8ET4,34
707,"[30567, 31583, 32590]","[u'down', u'down', u'right']","[2152, 4031, 4769, 5615, 6687, 9055, 11175, 14448, 15847, 16895, 18223, 19055, 24448, 25223, 28736, 29600]","[u'4', u'3', u'2', u'5', u'8', u'9', u'7', u'6', u'11', u'10', u'13', u'12', u'16', u'17', u'14', u'15']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[30566, 481, 2]",40.4,1308370,4.0,2.0,graph,A2CF2BD4Q0ZDJN,3DR23U6WE5EA1H5WHF5GEH6T3I8ET4,34
708,"[29098, 30113, 31061]","[u'right', u'right', u'up']","[1050, 1833, 2891, 3850, 5362, 8338, 9370, 11738, 14530, 15410, 17665, 18490, 24466, 27090]","[u'4', u'3', u'2', u'5', u'7', u'6', u'8', u'9', u'14', u'15', u'12', u'13', u'10', u'11']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[29097, 210, 1]",32.6,1375065,2.0,3.0,graph,A2CF2BD4Q0ZDJN,3DR23U6WE5EA1H5WHF5GEH6T3I8ET4,34
709,"[29072, 29976, 30824]","[u'up', u'up', u'left']","[936, 2040, 3121, 4072, 5640, 7162, 9451, 10424, 13840, 15068, 18776, 19657, 20451, 21569, 22689, 23697]","[u'5', u'2', u'3', u'4', u'8', u'7', u'13', u'12', u'14', u'15', u'9', u'16', u'17', u'6', u'10', u'11']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[29070, 379, 5]",35.4,1434136,6.0,4.0,graph,A2CF2BD4Q0ZDJN,3DR23U6WE5EA1H5WHF5GEH6T3I8ET4,34
710,"[30534, 31501, 32437]","[u'left', u'left', u'up']","[3646, 5654, 6478, 7246, 8974, 10590, 12358, 13486, 16879, 17734, 21422, 23358, 26622]","[u'2', u'5', u'4', u'3', u'7', u'8', u'9', u'6', u'11', u'10', u'14', u'15', u'12']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[30532, 3, 2]",32.7,1503296,5.0,5.0,graph,A2CF2BD4Q0ZDJN,3DR23U6WE5EA1H5WHF5GEH6T3I8ET4,34
711,"[35720, 36601, 37647]","[u'right', u'right', u'up']","[1257, 2376, 3216, 4194, 5288, 6320, 7320, 10784, 12256, 13112, 14264, 16464, 22520, 28480, 29424, 30128]","[u'5', u'4', u'3', u'2', u'6', u'10', u'11', u'7', u'13', u'12', u'14', u'8', u'15', u'16', u'9', u'17']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[35720, 360, 304]",20.4,1563048,7.0,6.0,graph,A2CF2BD4Q0ZDJN,3DR23U6WE5EA1H5WHF5GEH6T3I8ET4,34
712,"[38545, 39492, 40476]","[u'right', u'right', u'up']","[2114, 2867, 3794, 4708, 6226, 7618, 8370, 9907, 11043, 12490, 14611, 19666, 30930, 31906]","[u'2', u'3', u'4', u'5', u'9', u'16', u'17', u'6', u'10', u'11', u'7', u'8', u'14', u'15']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[38545, 2, 28]",32.6,1614890,3.0,7.0,graph,A2CF2BD4Q0ZDJN,3DR23U6WE5EA1H5WHF5GEH6T3I8ET4,34
713,"[27278, 28280, 29310]","[u'down', u'down', u'left']","[3407, 4551, 5856, 6775, 8039, 9559, 10295, 20192, 21814, 22631, 25024]","[u'5', u'4', u'3', u'2', u'7', u'13', u'12', u'9', u'17', u'16', u'8']",1.0,"[-2, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[27277, 2, 55]",44.9,1678626,1.0,8.0,graph,A2CF2BD4Q0ZDJN,3DR23U6WE5EA1H5WHF5GEH6T3I8ET4,34
721,"[22341, 30236, 31445]","[u'left', u'left', u'up']","[2051, 3588, 4333, 5526, 8062, 8750, 9389, 10090, 10567, 11063, 11895, 12251, 12574, 13418, 13700, 14764]","[u'2', u'6', u'11', u'10', u'3', u'4', u'5', u'14', u'8', u'15', u'12', u'7', u'13', u'9', u'16', u'17']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[22340, 4194, 316]",16.4,661750,7.0,1.0,graph,A2EOOF9D135HQ1,3XUHV3NRVKYK0PL86KVOW4XSF275HR,35
722,"[12937, 17776, 19426]","[u'right', u'right', u'up']","[1673, 2354, 3118, 3768, 5042, 7824, 8512, 9311, 10249]","[u'2', u'3', u'4', u'5', u'11', u'15', u'14', u'10', u'6']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[12937, 765, 593]",33.1,733021,2.0,2.0,graph,A2EOOF9D135HQ1,3XUHV3NRVKYK0PL86KVOW4XSF275HR,35
723,"[13046, 18846, 20791]","[u'down', u'down', u'right']","[1576, 2375, 3280, 3793, 4575, 5752, 6366, 7030, 7538, 8272, 9158, 9697]","[u'5', u'9', u'7', u'3', u'6', u'2', u'4', u'8', u'14', u'15', u'16', u'17']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[13046, 1747, 910]",40.8,812717,4.0,3.0,graph,A2EOOF9D135HQ1,3XUHV3NRVKYK0PL86KVOW4XSF275HR,35
724,"[15652, 26044, 28587]","[u'up', u'up', u'left']","[858, 1117, 1587, 2488, 3219, 3571, 3953, 4486, 5312, 5897, 6509, 7092, 7564, 8140, 8532, 9081]","[u'12', u'7', u'13', u'3', u'10', u'6', u'11', u'2', u'14', u'8', u'4', u'15', u'5', u'9', u'17', u'16']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[15651, 6682, 1582]",35.4,876300,6.0,4.0,graph,A2EOOF9D135HQ1,3XUHV3NRVKYK0PL86KVOW4XSF275HR,35
725,"[24986, 30609, 32754]","[u'left', u'left', u'down']","[1160, 1793, 2474, 3157, 4175, 4944, 5542, 6121, 6946, 7643, 8322, 8987, 11826, 12846, 15539, 16243]","[u'2', u'3', u'4', u'5', u'12', u'13', u'10', u'11', u'14', u'15', u'16', u'17', u'9', u'8', u'7', u'6']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[24986, 1932, 1197]",38.4,942741,0.0,5.0,graph,A2EOOF9D135HQ1,3XUHV3NRVKYK0PL86KVOW4XSF275HR,35
726,"[35024, 39271, 41608]","[u'right', u'right', u'up']","[1172, 1568, 1993, 2510, 4387, 4959, 5936, 7018, 7448, 8168, 9115, 9530, 10921, 11457, 11935, 12482]","[u'4', u'3', u'2', u'5', u'9', u'17', u'16', u'6', u'10', u'11', u'13', u'7', u'12', u'14', u'8', u'15']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[35024, 549, 1410]",32.4,1012574,3.0,6.0,graph,A2EOOF9D135HQ1,3XUHV3NRVKYK0PL86KVOW4XSF275HR,35
